EIN	GRSCONTRGIFTS	INTRSTRVNUE	DIVIDNDSAMT	GRSRENTS	GRSSLSPRAMT	GRSPROFITBUS	OTHERINCAMT	DIST_DELTA
16065738	390	0	15290	0	260667	0	275	-4172
16067109	0	0	32523	0	516059	0	-259	-21726
16067146	0	0	87795	0	587075	0	450	7794
16067645	0	0	3294	0	65045	0	0	40778
16068112	0	0	3124	0	174114	0	0	-3088
16068518	0	0	6875	0	24691	0	0	-2145
16068518	0	0	7829	0	10007	0	0	-3444
16070296	0	0	785	0	0	0	0	-909
16070365	0	27337	132104	0	1145765	0	-7005	-41980
16070406	0	0	2768	0	107860	0	-14	4341
16070568	0	3440	0	0	0	0	0	-1176
16070568	0	0	3964	0	6601	0	31	-1341
16070773	0	0	41758	0	1587593	0	-607	-6040
16070905	0	0	6392	0	24154	0	13	-1511
16070905	0	0	7368	0	10552	0	0	-1244
16072679	0	0	11057	0	59052	0	0	-3530
16072679	0	0	12194	0	81719	0	557	-2370
16072680	0	0	11329	0	54200	0	0	-3424
16072680	0	0	12368	0	82681	0	95	-1058
16072828	0	0	41829	0	222975	0	0	-9648
16072828	0	0	45969	0	284402	0	0	-2051
16072876	0	0	26589	0	358744	0	-240	-18333
16072956	0	0	16113	0	259640	0	0	-23480
16074756	0	0	2423	0	7963	0	7	1196
16075554	0	0	48512	0	255580	0	136	-545
16075554	0	0	53763	0	330707	0	0	5209
16075670	0	0	3137	0	15799	0	0	-6525
16076181	0	0	6401	0	252652	0	-83	-1974
16076500	0	0	48523	0	1063163	0	0	10616
16076500	0	0	40684	0	566583	0	0	-1466
16077631	0	0	51787	0	431145	0	54	-10291
16078823	0	0	7526	0	17897	0	0	-835
16078824	0	0	26937	0	138663	0	0	-40421
16078824	0	0	20036	0	888389	0	14	43963
16079292	0	0	2104	0	20903	0	0	-3515
16079292	0	0	2176	0	56993	0	0	-579
16079294	0	0	7102	0	51315	0	516	-4801
16079695	0	0	29322	0	324291	0	0	-7410
16080221	0	0	13954	0	549671	0	0	-7312
16080444	0	0	166303	0	2101716	0	0	348218
16080947	0	0	13440	0	73871	0	6226	46135
16081034	28000	0	3839	0	0	0	0	19889
16082968	0	0	4691	0	16984	0	272	-1904
16084540	0	0	5141	0	26176	0	0	-5887
16084742	4225	0	0	0	0	0	0	2498
16084838	0	0	9038	0	533	0	0	-551
16087969	0	10079	0	0	394468	0	-145	-2547
16088406	0	0	10641	0	20819	0	0	-14620
16090916	0	0	3519	0	30024	0	0	685
16094206	0	2385	4219	0	109752	0	0	15575
16098308	0	0	14724	0	171637	0	0	-6466
16099154	0	0	7373	0	233395	0	0	-4365
16101113	0	0	18015	0	34623	0	78	-5723
16101696	2500	1279	0	0	0	0	0	0
16102905	0	2	9756	0	153803	0	0	-6776
16114488	0	0	19136	0	1566647	0	-15	-1997
16117997	0	0	7034	0	273739	0	13	-3937
16124732	5000	0	11403	0	83099	0	0	-2008
16127305	0	13	6568	0	97486	0	-327	20460
16128257	0	0	37592	0	374978	0	748	-31863
16128913	0	0	14369	0	629469	0	-203	-5003
16131036	0	0	2988	0	29823	0	0	4826
16131271	0	0	22701	0	49482	0	0	-4967
16133314	0	0	26224	0	777498	0	0	-15299
16135476	0	0	7631	0	94462	0	211	3883
16136971	0	0	17371	0	226166	0	474	-11736
16141002	0	3209	7256	0	336825	0	0	1052
16141594	0	0	13182	0	215870	0	-186	-4957
16143548	0	0	4517	0	42914	0	79	1112
16145027	0	0	44205	0	310133	0	0	-4171
16148895	126150	14301	85579	0	9761173	0	0	-24085
16149204	0	0	120929	0	1272647	0	0	-40883
16150781	0	0	0	0	0	0	0	0
16154705	0	29236	0	0	83085	0	42	-8196
16154952	0	0	1370	0	45195	0	0	-187
16154953	0	0	1576	0	34576	0	0	-954
16157069	0	0	181	0	4287	0	0	-21
16160383	2000	0	316	0	1267	0	0	-861
16162330	0	34486	101238	0	1558179	0	-5	527179
16162463	0	0	48387	0	344014	0	0	-8861
16162638	0	0	13569	0	470629	0	0	3359
16163917	0	0	21634	0	120846	0	0	-11208
16165385	4390	0	0	0	0	0	0	0
16166792	0	0	30306	0	164290	0	170	10173
16166792	0	0	20345	0	207624	0	650	-1391
16167681	0	0	19951	0	172974	0	4	-8707
16168256	31224	0	40630	0	1203450	0	0	3350
16168453	0	0	1468	0	26371	0	0	14
16172356	15000	8	5076	0	20033	0	0	4930
16173503	0	0	33004	0	2108658	0	0	-19280
16174485	0	0	71457	0	1035792	0	0	19001
16175257	0	0	0	0	0	0	0	0
16177158	11714	0	0	0	0	0	334819	-1663
16177361	0	22	85495	0	145489	0	0	-23140
16180488	0	0	90097	0	513681	0	0	11171
16180869	308488	0	59952	0	1653801	0	3945	-5908
16180895	0	21	11145	0	211065	0	0	-1223
16182253	0	0	197828	0	273202	0	9144	-32515
16182388	0	0	2621	0	45723	0	0	-2305
16184578	0	0	21301	0	35000	0	6096	9990
16185817	1100	0	0	0	0	0	0	298
16186903	1345378	0	205796	0	3037304	0	628771	182000
16190683	0	0	47638	0	96373	0	0	-28030
16191572	0	0	3882	0	109525	0	0	-1544
16207248	0	1	0	0	0	0	11878	-1157
16207698	0	0	11580	0	243825	0	0	-9792
16208029	0	0	7305	0	48699	0	0	-18559
16208130	0	0	156785	0	5173769	0	0	-125796
16209149	0	0	29335	0	134691	0	0	29975
16209618	0	0	13588	0	159671	0	0	-14180
16219955	0	0	22065	0	280205	0	0	-4000
16220476	603541	153	18437	0	754319	0	0	472310
16220856	0	0	17573	0	672437	0	-254	-9638
16222291	0	4085	18879	0	258864	0	0	167
16225742	0	8807	165028	0	4179736	0	128109	16397
16226621	0	0	29986	0	676730	0	0	-12988
16229478	0	0	0	0	0	0	58	1724
16233509	50000	0	9324	0	24068	0	0	11227
16254492	0	0	5100	0	49278	0	0	-1157
16256790	0	3912	0	17127	0	0	352	-14642
16259298	0	0	0	0	0	0	0	0
16261484	4857	0	44499	0	0	0	0	0
16269303	0	9	0	0	0	0	0	5770
16276258	20434	0	0	0	0	0	0	11116
20106853	0	15	4489	0	0	0	0	-6985
20202330	0	5864	33317	0	1107694	0	2300562	-96503
20222124	76441	33	217499	0	2444051	0	0	16578
20222132	23530	6348	24970	8700	188075	0	1146965	-74520
20222146	3052	0	137080	0	1189072	0	379050	0
20222148	0	0	24068	0	43790	0	1300	-9910
20222149	427426	0	196717	35099	3321865	0	9280622	1100
20222249	2132	0	114453	0	1486841	0	0	0
20222854	1050	0	11969	0	41869	0	6074	0
20223354	30501	84	90331	0	1419119	0	1323432	0
20223356	67436	5462	63299	0	1003969	1324	0	0
20223604	100	10	32312	0	15000	0	479871	-52238
20223913	8820	10156	0	0	0	-6073	0	0
20223913	4285	0	5902	0	0	925	0	0
20224025	7647	5961	17537	0	139836	0	839522	0
20227598	0	6599	34504	0	165864	0	22836	0
20227920	0	0	0	0	0	0	0	-123
20228137	0	1	29476	0	733720	0	0	100000
20229861	500000	1	289205	0	1613412	0	918	-188884
20235690	0	174	832426	0	19684114	0	0	-206141
20241554	0	4	122320	29000	1720115	0	0	-13574
20241739	575	34	102876	4875	3025334	0	596949	0
20246187	1532	0	121215	6000	2253578	0	34609	1100
20248142	187000	2	0	0	0	14009	76909	0
20255205	45250	0	0	0	0	0	0	251595
20262059	31211	0	0	0	76986	0	114	-33216
20262059	57257	0	0	0	0	0	288	0
20262914	0	0	3993	0	45549	0	0	-1155
20262942	0	2	2689	0	1580	0	0	518
20268251	87418	9111	27260	0	164409	589	159	0
20268498	102286	0	5553	0	0	0	0	35000
20310404	78127	176	0	0	0	0	0	16276
20312307	100	170	165778	0	2592383	0	128914	100
20331198	4621	1143	55121	0	821662	0	7623311	0
20337849	0	474	11216	0	0	0	0	-1024
20340912	0	81	0	0	0	0	187	0
20340912	0	112	0	0	0	0	996	0
20342940	0	0	0	0	0	0	0	0
20353417	387786	0	0	0	0	0	0	0
20361150	15000	338	0	0	0	0	10819	2000
20364166	1350	0	6095	0	59045	0	0	1150
20366576	79000	49	0	9600	21466	0	0	0
20386319	26533	4	434311	0	9386776	0	464758	-890995
20393948	380	11	0	0	0	0	0	184
20398294	1000	0	0	0	0	0	0	2000
20406826	0	0	16580	0	133699	0	0	5701
20406835	0	59	12818	0	145357	0	0	-4214
20416738	150000	41	7200	0	0	0	10	-1240
20430669	30000	4	0	0	0	0	0	0
20433248	19500	43	6261	0	91750	0	73254	42929
20439653	0	0	16049	0	156864	0	0	-8790
20443695	0	1	5621	0	72184	0	0	-12273
20444466	49031	0	0	0	0	0	0	-4490
20444870	0	0	2135	0	85199	0	-24	-2283
20448482	0	0	818	0	0	0	0	-2297
20449779	0	25	29390	0	356033	0	0	45708
20464275	136	596	0	0	0	0	0	-26352
20464588	0	933	0	0	0	0	592	18
20467589	0	0	26520	0	947020	0	27229	-5307
20468920	0	8	24358	0	0	0	0	260089
20469603	670690	14	7826	0	0	0	106079	0
20471515	600	6672	16930	0	25947	0	0	4230
20471944	2000	3	3	0	0	0	307	3000
20472576	389012	265	0	0	0	0	6657	0
20474456	234621	93	1828	108550	2468	23583	337761	0
20474928	5010	0	4449	0	69169	0	0	27000
20476417	0	2877	20271	0	6638	0	245	-4404
20478507	0	3	-244	0	0	0	0	0
20481954	148	38	0	0	0	0	0	110248
20484968	0	0	34004	0	316030	0	0	-3962
20485763	1720	0	1006	0	3045	0	0	-1267
20487457	0	1	0	0	0	0	0	-3899
20488551	0	4	37222	0	2006374	0	27	-8758
20491078	31000	46	0	0	0	0	0	1338
20491795	0	26118	34502	0	1196438	0	98	151135
20494246	0	67821	182414	0	0	0	0	-4806
20495628	0	0	24275	0	101927	0	0	-5953
20497577	0	0	487437	0	19014	0	20652	-407227
20497871	0	0	16806	0	51201	0	1990	-9166
20498236	126455	22	1	0	34210	0	0	262714
20499456	200000	150	0	0	0	0	0	136651
20500376	0	3	8498	0	98781	0	0	10086
20500439	0	32	0	0	0	0	0	14920
20500550	0	3	26061	0	148626	0	12	-20280
20500977	0	2556	21630	0	538420	0	0	686
20501070	2200	0	0	0	0	0	0	2109
20502244	0	5	106302	0	461532	0	1172	-15692
20502615	0	0	0	0	0	0	0	-132
20503930	200	0	3427	0	10504	0	0	2870
20503930	200	2505	0	0	2000	0	0	-1710
20509966	0	4	2024	0	24111	0	0	-2098
20511160	0	4193	373398	0	199104	0	8717	-37772
20511772	129493	0	747	0	58454	0	-2753	-215
20512290	0	67350	1226889	0	13186185	0	0	-2157493
20513041	1000	0	43838	0	176709	0	0	-1500
20513464	0	9	38349	0	626654	0	0	1972
20514267	0	0	0	0	0	0	0	0
20514457	0	0	359925	0	728297	0	-422138	381495
20516305	0	0	20510	0	92572	0	0	474492
20516848	0	391	11711	0	180562	0	0	-217
20519812	39728	90	148263	0	2326075	0	41765	0
20519812	30287	2786	122354	0	3558584	0	1246	0
20519852	200000	1226	50399	0	877744	0	0	-32965
20519941	435000	0	2251	0	281334	0	0	148000
20522008	103	1	1820	0	0	0	0	578
20522262	0	27	0	0	0	0	0	4586
20522443	0	117	17700	0	170536	0	0	92878
20522443	0	262	16178	0	0	0	0	-10871
20522534	0	295	460	0	12392	0	12	12301
20523415	35098	0	17811	0	268713	0	0	-5396
20524778	1000	0	0	0	0	0	0	0
20524778	2000	0	0	0	0	0	0	1000
20524940	45078	3966	57740	0	204051	0	0	-25808
20530567	0	0	4926	0	81833	0	0	-62
20530784	1000	3	1	0	0	2259	0	2100
20533599	0	0	0	0	0	0	0	0
20533614	0	0	11262	0	256158	0	0	83346
20534282	6000	0	0	0	0	0	0	0
20534424	0	0	139472	0	2250000	0	0	370759
20534424	0	0	352345	0	500000	0	0	122496
20534833	0	0	163331	0	2921084	0	0	-2830
20535154	0	0	0	0	0	0	0	706
20535653	37000	0	166	0	0	0	0	23226
20536250	0	0	87138	0	2337859	0	0	3174
20536810	0	0	4899	0	24970	0	240	19620
20536961	0	0	0	0	0	0	0	2270
20537670	20000000	2	3418	0	0	0	-110188	-1245981
20538197	0	236	0	0	0	0	0	1051
20538394	0	0	193	0	10	0	237318	0
20538592	0	1	4496	0	43816	0	0	-5127
20539569	0	2914	1918	0	178595	0	61	169179
20541020	462015	0	250610	0	8154581	0	1388295	7750885
20543316	0	9	0	0	0	0	0	383
20543316	0	10	0	0	0	0	0	117
20544383	535	0	0	0	0	0	0	9363
20545623	100000	0	0	0	0	0	0	52246
20548845	3850	0	107	0	1948303	0	0	1287
20548845	7277	15	795	0	452148	100	0	-2447
20549409	0	140	0	0	0	0	0	29000
20550210	507896	16	307540	0	3776957	0	0	3063678
20551638	130181	0	4996	0	504423	0	0	56677
20551843	3905	25	8360	0	13268	0	0	-3604
20552091	1272299	47	54706	0	287148	0	0	25180
20553699	0	2	0	0	0	0	0	-177
20557485	5479	0	10272	0	11689	0	0	-11790
20558121	0	1	0	0	0	0	0	-585
20558176	10	2015	30388	0	177852	0	0	-5551
20558816	0	0	219	0	0	0	0	640
20560726	0	17	3211	0	151730	0	0	-5975
20560941	0	0	0	0	61721	0	0	16225
20562020	21115776	92997	899406	0	20959929	0	0	7667796
20562831	500	0	0	0	0	-200	97672	-1200
20564309	775	0	0	0	0	0	0	476
20565065	1430670	106	95621	0	3824506	0	25836	17627
20566229	166899	0	294390	0	647607	0	0	797722
20568166	0	0	0	0	0	0	-71	0
20568582	0	0	0	0	0	0	0	0
20569535	65250	292	0	0	0	0	0	80680
20570322	100	0	108	0	0	0	0	-502
20572686	495	0	0	0	0	0	0	0
20573327	6522	0	69659	0	585170	0	0	32516
20578281	34190	0	0	0	0	0	0	0
20581239	191923	24896	0	0	0	0	0	-65308
20583552	0	50	111022	0	1157271	0	181414	2293
20585505	90	0	0	0	0	0	32	2500
20586953	750787	125919	154293	0	1019058	0	0	-399028
20586978	0	0	1061	0	13005	0	0	2024
20588453	0	0	45848	0	45705	0	0	-20056
20588501	0	2865	32130	0	167431	0	0	1788
20590852	0	6	0	0	5000	0	145389	12976
20595200	11152	0	0	0	0	0	0	9206
20595263	0	0	579664	0	6541966	0	24	-177357
20597036	0	0	29923	0	50215	0	758	-19810
20598877	1326	4365	0	0	0	0	5252	0
20600478	26000	384	0	0	0	0	0	221
20602788	0	21	10390	0	313252	0	86	992
20605596	1050000	282	303150	0	1946571	0	0	2046998
20606787	0	0	3090	0	15587	0	0	-578
20607464	0	1	4088	0	24373	0	174	-67
20613293	0	43	683570	0	3272539	0	3741	-100241
20613317	0	5	40491	0	5692	0	0	-15549
20614700	0	0	2154	0	5929	0	0	-2975
20614811	6245	0	0	0	0	0	0	0
20617955	161600	0	1	0	0	0	97	0
20618349	0	0	0	0	0	0	320	0
20622126	450000	7043	305930	0	0	0	0	1097527
20623021	46627	0	0	0	0	0	0	0
20625690	0	0	0	0	0	0	0	0
20626798	0	0	0	0	0	0	0	0
20627128	0	0	0	0	0	0	174347	0
20628229	176564	0	0	0	0	0	51727	213923
20628905	0	4	0	0	0	0	0	0
20629405	0	5	3527	0	110593	0	0	-13265
20630222	0	0	17437	0	75470	0	0	38839
20631312	2008762	239170	466942	0	0	0	125228	-127996
20633398	20738	19	0	0	1292	0	0	-7129
20633428	200000	0	12205	0	12835	0	0	-15868
20634391	2298	5	0	0	0	0	0	0
20634391	15414	9	0	0	0	0	0	4375
20637049	0	0	1316	0	0	0	35553	0
20641115	0	7761	9551	0	327430	0	0	-15282
20644630	0	1	13106	0	0	0	0	1049
20646147	0	0	0	0	0	0	0	0
20649804	0	10	6782	0	0	0	0	-16140
20649812	0	1235	30791	0	148678	0	0	-24719
20649872	0	953	0	0	0	0	0	53169
20650747	0	8729	16114	0	123691	0	0	13368
20651698	0	0	10895	0	199802	0	0	661
20652257	95000	0	12290	0	0	0	0	55055
20653219	150	0	0	0	0	0	0	-144
20653480	500	0	0	0	0	0	0	200
20653934	0	25	34337	84431	3248876	0	1089	-366038
20654055	0	7	1309	0	0	0	0	3042
20654795	4990	0	0	90428	557150	0	0	269709
20654963	0	0	15553	0	164949	0	0	4008
20655036	0	0	0	0	0	0	0	0
20655399	0	0	0	0	0	0	0	0
20656086	14700	30	81	0	0	0	27896	0
20656117	0	188	305792	0	4048496	0	-207936	24997
20656401	10000	0	0	0	0	0	0	7001
20656692	479	1	0	0	0	0	0	29
20657187	15898	8	0	0	0	0	0	0
20657534	0	110	66000	0	2311229	0	62823	-231204
20657537	0	11	6789	0	237045	0	6443	-27760
20657867	0	0	0	0	0	0	0	-20
20658895	0	1	4280	0	25000	0	0	69
20659001	0	0	176363	0	1050873	0	11653	-15957
20659659	0	0	0	0	0	0	0	0
20659659	0	0	0	0	0	0	0	0
20661874	342117	9	0	0	0	0	0	3756
20663360	112570	5695	0	0	0	0	0	75842
20664210	570	25	592	0	0	0	471	-7
20665716	201000	0	0	0	0	0	0	59720
20665786	267637	0	0	0	0	0	0	200781
20666892	0	0	0	0	0	0	0	0
20669726	6310	0	0	0	0	0	0	0
20669726	9475	0	0	0	0	0	0	0
20671182	1000	0	0	0	0	0	0	68
20671731	262952	0	0	0	0	0	0	63459
20678498	0	0	1	0	0	0	201	-550
20678761	0	0	5271	0	207415	0	0	57827
20679290	1837	10	0	0	0	0	0	3878
20679442	0	1524	0	58922	595100	0	0	-75197
20680114	0	0	21819	0	471622	0	0	-3383
20682841	0	0	7000	0	113574	0	0	-1072
20683054	0	4773	45035	0	976326	0	0	5641
20685568	250	4264	382912	0	1963074	0	0	15353
20686861	0	0	0	0	0	0	0	0
20690167	0	11845	2345	0	66875	0	0	383
20691130	35738	17	118809	0	3579950	0	74	-140299
20691253	0	0	83721	0	1147634	0	0	5615
20694092	0	0	39701	0	372226	0	0	-19883
20694762	0	0	19	0	0	0	355313	-20110
20694993	0	1	751	0	11000	0	0	2991
20696828	105000	0	0	0	0	0	0	100526
20697823	0	0	3029	0	10336	0	0	-1889
20698149	0	400	30000	0	0	0	0	78773
20700309	0	0	28276	0	350311	0	486	156340
20700309	0	0	23886	0	240437	0	0	19030
20703907	0	94442	450000	0	10743660	0	1990	198636
20704231	0	29	11540	0	430297	0	61	-35947
20708138	9311	30	501	0	344	0	0	361
20709213	0	0	0	0	0	0	1516233	-803
20709424	450983	14	7337	0	200433	0	0	-12031
20709426	325433	12	93000	0	458887	0	0	-7847
20709431	0	253	4608	0	126722	0	0	3904
20709433	5035650	6	214513	0	2624859	0	18210	2803690
20710984	203259	16	7030	0	48188	0	0	-34956
20711081	0	24082	14123	0	1091661	0	0	-45020
20713918	10000	17836	0	0	0	0	0	-628
20718525	0	6014	13299	0	223463	0	0	142
20727787	0	14490	12149	0	394762	0	0	154367
20729969	0	23081	141599	0	6572510	0	30583	1130710
20730156	2000	2	0	0	0	0	0	2146
20730378	247828	1	4579	0	311888	0	0	9770
20733877	0	0	94552	0	1176308	0	0	-2716
20735167	261809	0	112671	0	1439727	0	0	-44589
20738401	56618	0	0	0	0	0	0	-4206
20746127	0	0	8704	0	317896	0	592	-718
20747955	206835	0	30539	0	339019	0	3990	-8234
20756957	105876	0	10002	0	0	0	0	-569
20759145	18955	0	125440	0	2798047	0	0	7582
20760235	2525	20	19748	0	146072	0	2073	26097
20761791	0	2	0	0	0	0	0	-49000
20762172	4200	0	4353	0	273685	0	526	1447
20762238	30000	0	3183	0	0	0	0	3096
20762295	101002	0	58245	0	567331	0	0	53500
20762484	0	1	21631	0	18157	0	0	-2065
20762730	100000	0	5202	0	952662	0	0	653203
20762799	300000	3629	875	0	2683	0	0	-2034
20762912	100000	10	120515	0	15395	0	0	-17634
20762991	1787509	1201	18879	0	171274	0	0	113800
20764905	151505	0	0	0	0	0	0	0
20767769	3100	0	0	0	0	0	0	-21
20768250	22692	8	0	0	0	0	122396	0
20774236	0	0	29751	0	702106	0	1000	2350
20777123	0	0	0	0	0	0	0	0
20779716	227896	32	0	0	0	0	0	184584
20787615	352724	17	16685	0	0	0	119488	106147
20788451	228331	21	1426	0	981025	0	0	-99430
20788743	953063	17379	60448	0	855882	0	900	909171
20789057	0	0	0	0	0	0	0	-35504
20794045	0	13428	80630	0	2438150	0	2965	2346
20794202	800000	22	0	0	0	225	0	196486
20794763	0	0	0	0	0	0	0	0
20796053	0	0	0	0	0	0	0	0
20798199	0	0	8840	0	0	0	5129	25000
20798403	0	2	1675	2	127551	0	425	-13406
20799767	48952	0	0	0	45543	0	0	0
20804853	83515	0	0	0	0	0	0	0
20807885	500000	0	4944	0	7140	0	30	506944
20814904	110000	0	577	0	40000	0	0	193044
20815228	213000	8152	0	0	24273	0	0	-5565
22229190	44662	249990	63263	0	3209232	0	1388215	0
26003957	0	0	20648	0	314120	0	0	-2310
26003982	0	0	52529	0	471891	0	0	28904
26004033	0	0	5564	0	60390	0	0	-475
26004050	0	0	2398	0	36838	0	0	-4178
26004069	0	0	1541	0	22748	0	0	-625
26004319	0	656	6577	0	64490	0	67	-10796
26004322	0	10100	24033	0	401416	0	0	-22124
26004330	0	12154	19483	0	348602	0	0	-5650
26004364	0	6	34666	0	772115	0	1424	83750
26004459	0	0	8504	0	117519	0	0	-831
26004465	0	0	83281	0	973110	0	135	-35461
26004471	0	63468	131606	0	3432615	0	88	-101473
26004488	0	0	5582	0	92075	0	26	-2322
26004636	0	0	3833	0	14541	0	0	-3557
26004661	0	43014	34860	0	130000	0	512	26500
26004680	0	0	17516	0	259249	0	0	-7581
26004698	0	0	13037	0	192055	0	0	-5733
26004699	0	0	11611	0	441293	0	-163	-1343
26004756	0	0	6380	0	38155	0	0	132
26004757	0	0	980	0	39754	0	-14	-584
26004792	0	0	42711	0	1470599	0	0	7940
26004793	0	0	6847	0	151946	0	0	-145
26004800	0	0	56864	0	1180637	0	0	2487
26004802	0	0	3270	0	25695	0	0	49
26004809	0	0	35094	0	891532	0	93	4187
26004813	0	0	14175	0	253121	0	0	1422
26004815	0	0	7477	0	53000	0	0	75
26004816	0	0	8171	0	94664	0	112	18011
26004817	0	0	17251	0	310957	0	0	1588
26004818	0	0	10509	0	81102	0	53	160
26004820	0	0	173912	0	4290870	0	173	5843
26004823	0	0	24149	0	529431	0	0	3125
26004835	0	0	8439	0	93494	0	0	-129
26004837	0	0	8745	0	67666	0	66	127
26004862	0	0	12858	0	95377	0	62	239
26004863	0	0	7562	0	62636	0	0	387
26004971	0	18	321303	0	17652588	0	65875	-664974
26005022	0	0	65604	0	67842	0	0	-45891
26005052	0	0	7862	0	114925	0	0	-2605
26005055	0	0	2148	0	31188	0	0	-1109
26005307	21775	72	9431	0	0	0	39901	157426
26005330	0	0	18135	0	278870	0	0	126547
26005425	0	0	2415	0	31534	0	0	-84
26005491	0	0	138907	0	1652837	0	0	-10807
26005520	0	4109	4128	0	45563	0	2	-5608
26005604	0	641	7148	0	62346	0	0	1562
26005693	0	0	16014	0	0	0	0	13774
26005856	0	6	7168	0	0	0	0	-13379
26005861	24000	54	0	0	0	0	0	14748
26005885	0	3592	194518	0	14500	0	0	-117982
26006053	0	20638	97982	0	2553397	0	0	-50078
26006116	0	0	5407	0	62256	0	13	-804
26006301	0	0	44316	0	157410	0	0	-50299
26006398	0	0	38012	0	301374	0	6716	-8504
26006524	0	0	3919	0	14599	0	0	-4567
26006579	0	100	0	0	0	0	0	-1015
26006598	21033	0	25673	0	416927	0	1418	57905
26006961	0	0	1779	0	7868	0	0	-3101
26007047	4045	11	20922	0	193616	0	1940	-914
26007195	0	0	33428	0	766933	0	0	6937
26007363	150000	32	51257	0	1245379	0	0	571219
26007487	1000	525	18713	0	2481	0	0	13000
26007717	0	0	3846	0	67354	0	-31	-2040
26007723	0	0	5962	0	117667	0	-50	-2628
26007724	0	0	29086	0	487134	0	-206	-9110
26007727	0	0	39750	0	2239117	0	3409	-4537
26007741	0	0	13284	0	762568	0	-47	-2931
26007760	0	0	28304	0	345431	0	0	-9133
26008023	0	0	4316	0	64972	0	0	-1797
26008379	0	0	60041	0	711706	0	0	-14628
26008422	0	1899	25708	0	453173	0	0	109004
26009096	3625	11979	0	0	0	0	0	0
26009373	0	0	11948	0	20414	0	0	-11932
26009374	0	956	14918	0	64661	0	0	-15083
26009448	9822	218	27633	0	0	0	25	0
26011126	710	0	0	0	0	0	0	2788
26011126	2221	0	0	0	0	0	0	1901
26011343	6620	67	2633	0	0	0	0	0
26011388	0	0	293745	0	9816912	0	31332	-365050
26011431	147	625	11648	0	9754	0	0	0
26011454	100566	31	18375	0	173	0	15600	0
26011454	38901	10	9565	0	156401	0	7200	0
26012645	16558	0	11159	0	72411	0	625	35000
26012753	12665	37	0	0	0	0	59805	0
26013012	0	0	15921	0	281328	0	628	-10597
26013381	0	74871	122720	0	12761219	0	0	-145711
26013556	0	20350	72502	0	2148196	0	0	16272
26013780	0	12	37333	0	193830	0	17	-24273
26013823	0	0	6327	0	263340	0	-60	-2047
26014132	0	0	0	0	0	0	48	7602
26014169	0	0	52855	0	1050448	0	0	-24479
26014496	0	0	1286	0	1150	0	0	-2932
26014968	0	0	116962	0	977033	0	122	-42876
26015114	0	0	10440	0	182075	0	20	563
26015674	0	0	24345	0	367184	0	18	675
26015688	13722	2	8922	0	0	0	0	7392
26019552	0	0	0	0	0	0	100	0
26019759	170	844	20301	0	373319	0	30575	3339
26019789	0	0	12340	0	127829	0	0	-1776
26021132	0	0	26139	0	396952	0	0	3512
26021464	0	1282	8928	0	120389	0	0	8750
26021465	0	1284	8447	0	116326	0	0	-154
26021466	0	1284	6710	0	106227	0	0	-1567
26021772	0	0	2903	0	32585	0	0	6068
26026823	0	0	3058	0	78742	0	-36	-2044
26027098	0	0	5618	0	98072	0	0	-2421
26030934	0	0	15142	0	224404	0	0	-6311
26033716	0	33752	12699	0	1812546	0	4	45366
26037199	0	575	8228	0	20892	0	0	-6420
26037484	0	0	5162	0	82549	0	-36	-3230
26037670	0	0	120518	0	1253038	0	0	217003
26040429	0	0	35054	0	653659	0	104	7707
26044555	0	0	11247	0	189013	0	0	4383
26046966	0	0	358337	0	7502501	0	0	150873
26047757	0	0	14567	0	290166	0	147	443
26048930	0	38238	79328	0	1389049	0	22	42779
26048940	0	0	5888	0	44178	0	0	162
26049069	0	0	9748	0	129095	0	-1	-2905
26049092	0	0	9460	0	137050	0	0	-10660
26050021	0	0	7787	0	191489	0	-92	-886
26050390	0	0	101893	0	2451789	0	0	-13334
26051741	0	0	290178	0	2878768	0	0	-15215
26051956	0	0	17743	0	694587	0	-232	-10982
26055400	0	0	143480	0	4189197	0	0	23566
26055621	141697	0	0	0	0	0	150818	0
26055717	0	0	9982	0	161955	0	-72	-5579
26058741	0	0	4808	0	46049	0	97	77
26058742	0	0	39373	0	811477	0	0	5966
26059149	0	0	8520	0	477872	0	-60	-4858
26059633	0	0	7519	0	103910	0	1888	-1274
26059690	0	0	17743	0	326483	0	32	-1490
26060522	0	0	14190	0	579716	0	-119	-9337
26060525	0	0	26911	0	346322	0	0	-12691
26061000	0	0	61793	0	506060	0	219	-27932
26064060	0	0	5203	0	228160	0	-69	3392
26065480	0	0	11376	0	562051	0	-74	-10368
26066071	0	0	2016	0	101325	0	-23	-558
26067436	0	0	11408	0	179941	0	0	-1993
26068307	0	0	48225	0	655868	0	0	-28317
26069770	0	0	5135	0	101973	0	0	-3198
26070843	4999419	0	383344	0	11558642	0	123411	227568
26074479	0	0	19379	0	353118	0	0	41494
26075219	0	0	4849	0	62059	0	50	-2529
26075479	0	0	8386	0	345970	0	-365	-6867
26076262	0	0	40693	0	726520	0	2223	-2192
26077231	0	0	60126	0	1298815	0	339	6387
26080902	0	0	23431	0	155000	56	0	987
26082255	0	0	18472	0	23043	0	0	-4893
26086221	113005	93	395	0	2043073	0	0	2392697
26086871	0	45	101939	112	1025491	0	356	104102
26087584	98098	15798	26048	0	295837	0	151	0
26088650	0	0	4226	0	0	0	0	7401
26090073	320	1598	403	0	6000	0	81	6043
26091650	0	0	15869	0	234288	0	4	612
